|filename|AudioStart|AudioEnd|AudioDuration|FrameStart|FrameEnd|label|ilabel|Text
1664|Datasets/affWild2/Audios/audiobatch1/128.wav|99.667|102.100|2.433|2991|3064|Happiness|4|EH WHAT IS ALL THAT
1665|Datasets/affWild2/Audios/audiobatch1/128.wav|103.267|103.867|0.600|3099|3117|Happiness|4|HM HM
1666|Datasets/affWild2/Audios/audiobatch1/128.wav|103.967|106.500|2.533|3120|3196|Surprise|6|AY AY AY AY AY AY AY
1667|Datasets/affWild2/Audios/audiobatch1/128.wav|110.333|113.467|3.133|3311|3405|Happiness|4|OH I'M SURE YOU ARE SO
1668|Datasets/affWild2/Audios/audiobatch1/128.wav|115.533|116.600|1.067|3467|3499|Other|7|UNSWERVING
1669|Datasets/affWild2/Audios/audiobatch1/128.wav|117.667|118.133|0.467|3531|3545|Neutral|0|HM HM
1670|Datasets/affWild2/Audios/audiobatch1/128.wav|118.567|118.900|0.333|3558|3568|Neutral|0|HM HM
1671|Datasets/affWild2/Audios/audiobatch1/128.wav|119.033|127.233|8.200|3572|3818|Neutral|0|HA HA HA HA HA HA HA IT WAS AN EASY FOR THESE GUIDES
1672|Datasets/affWild2/Audios/audiobatch1/128.wav|127.267|127.300|0.033|3819|3820|Neutral|0|HYM
1673|Datasets/affWild2/Audios/audiobatch1/128.wav|130.800|150.100|19.300|3925|4504|Neutral|0|A S OMMER OMMER
1674|Datasets/affWild2/Audios/audiobatch1/128.wav|150.133|150.167|0.033|4505|4506|Neutral|0|HM HM
1675|Datasets/affWild2/Audios/audiobatch1/128.wav|153.733|157.633|3.900|4613|4730|Neutral|0|O R O R O E A
1676|Datasets/affWild2/Audios/audiobatch1/128.wav|158.633|160.167|1.533|4760|4806|Happiness|4|HM HM
1677|Datasets/affWild2/Audios/audiobatch1/128.wav|160.333|160.433|0.100|4811|4814|Happiness|4|HYM
1678|Datasets/affWild2/Audios/audiobatch1/128.wav|160.633|162.200|1.567|4820|4867|Surprise|6|HM HM
1679|Datasets/affWild2/Audios/audiobatch1/128.wav|165.333|171.833|6.500|4961|5156|Neutral|0|I DON'T KNOW I DON'T SEE ANYTHING NO ONE UNDERSTANDS WHAT A WOMAN IS IN THE WORLD
1680|Datasets/affWild2/Audios/audiobatch1/128.wav|172.467|173.000|0.533|5175|5191|Other|7|TESTY
1681|Datasets/affWild2/Audios/audiobatch1/128.wav|173.567|186.733|13.167|5208|5603|Neutral|0|I'M GLAD YOU'RE THIS IS QUEEN ELIZABETH FULL AND I'VE BEEN PLEADING IN MONTREAL AND IT'S VERY TRUE
1682|Datasets/affWild2/Audios/audiobatch1/128.wav|187.333|190.300|2.967|5621|5710|Happiness|4|BUT I DON'T THINK YOU ARE POUF
1683|Datasets/affWild2/Audios/audiobatch1/128.wav|191.033|197.567|6.533|5732|5928|Happiness|4|FOR A MOSES AND THE HOSS ITSELF
1684|Datasets/affWild2/Audios/audiobatch1/128.wav|198.367|200.767|2.400|5952|6024|Happiness|4|HM HM HM
1685|Datasets/affWild2/Audios/audiobatch1/128.wav|202.400|202.467|0.067|6073|6075|Neutral|0|HYM
1686|Datasets/affWild2/Audios/audiobatch1/128.wav|202.533|202.667|0.133|6077|6081|Neutral|0|HM HM
1687|Datasets/affWild2/Audios/audiobatch1/128.wav|202.700|202.733|0.033|6082|6083|Neutral|0|HM HM
1688|Datasets/affWild2/Audios/audiobatch1/128.wav|203.133|204.000|0.867|6095|6121|Neutral|0|LIMMER
1689|Datasets/affWild2/Audios/audiobatch1/128.wav|204.033|204.067|0.033|6122|6123|Neutral|0|HYM
1690|Datasets/affWild2/Audios/audiobatch1/128.wav|204.100|204.133|0.033|6124|6125|Neutral|0|HM HM
1691|Datasets/affWild2/Audios/audiobatch1/128.wav|204.167|204.400|0.233|6126|6133|Neutral|0|HM HM
1692|Datasets/affWild2/Audios/audiobatch1/128.wav|204.733|209.533|4.800|6143|6287|Happiness|4|HM HM HM
1693|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|0.500|4.034|3.534|16|122|Happiness|4|HAWKEYE'S THIS IS REACTION TIME
1694|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|5.634|10.501|4.867|170|316|Neutral|0|YOU KNOW HOW MUCH I HATE SCARED VITTIO'S MOVIES HORRID JUMPSKINS ANYTHING
1695|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|11.034|16.901|5.867|332|508|Neutral|0|DO WITH THAT JONDRETTE I ABSOLUTELY HATE IT BUT I'M WERGINAL I'M GOIN TO WATCH THE SKEERIOUS VICTUALS
1696|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|17.701|18.735|1.033|532|563|Neutral|0|THAT DUDE
1697|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|18.735|27.502|8.767|563|826|Fear|3|THE MAN IN THE NICK OF NUMBERS HE FELT YOUNGER AND HE WAS THE IDOL OF IT HE WANTED HIM
1698|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|37.236|38.869|1.633|1118|1167|Neutral|0|ATTACKING THIS CAUSE I HATED SO MUCH
1699|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|40.736|41.103|0.367|1223|1234|Neutral|0|PUGNON
1700|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|42.769|43.103|0.333|1284|1294|Neutral|0|RIO RIO
1701|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|43.103|45.703|2.600|1294|1372|Fear|3|FOGGY FOGGY FOGGY
1702|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|46.370|48.203|1.833|1392|1447|Fear|3|O O O O O O O
1703|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|50.270|51.903|1.633|1509|1558|Neutral|0|IMMORALITY
1704|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|52.170|53.037|0.867|1566|1592|Neutral|0|IMMYTHM
1705|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|53.437|54.870|1.433|1604|1647|Neutral|0|OLD BITCH AND LIKE A PUSSY
1706|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|61.371|64.338|2.967|1842|1931|Anger|1|I'M NOT IN THE JOURNAL IT'S OFF BUCK AT THE IDEA OF
1707|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|64.338|65.638|1.300|1931|1970|Fear|3|HM HM H
1708|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|68.205|103.474|35.269|2047|3105|Fear|3|WELL I'M GLAD YOU'LL KNOW YOU'RE NOT OUT OF LUCK WITH THE SHIP
1709|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|103.474|106.140|2.667|3105|3185|Surprise|6|BUT THAT WHAT YOU'VE GOT IT WASN'T RIGHT OF YOU
1710|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|106.140|108.340|2.200|3185|3251|Fear|3|POOR WHAT THE BOOK WAS THAT YOU ER YOU
1711|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|110.274|115.108|4.834|3309|3454|Fear|3|WHAT THE WORLD IS ALONE THERE IS IN THE WHOLE
1712|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|115.108|116.474|1.367|3454|3495|Surprise|6|HM HM
1713|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|116.474|130.575|14.101|3495|3918|Fear|3|WHAT THE DEVIL'S THAT OH MY GOD GROANED THE NEWCOMER YOU'RE QUITE MAD ISN'T IT
1714|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|131.942|145.143|13.201|3959|4355|Fear|3|SHOO WHAT IT WAS DAVY SAID HELLO I'LL TELL YOU
1715|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|147.310|163.878|16.568|4420|4917|Fear|3|THOUGH I DON'T KNOW WHAT YOU'RE GOING TO BE SURE OF YOU AREN'T YOU LIKE
1716|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|163.878|164.278|0.400|4917|4929|Surprise|6|NYM
1717|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|164.278|180.779|16.501|4929|5424|Fear|3|BUT WE DIDN'T AND IN A MOMENT HA HA HA HA HA HA HA
1718|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|182.845|183.845|1.000|5486|5516|Neutral|0|AYE AYE FORGIVEN
1719|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|207.847|209.881|2.033|6236|6297|Anger|1|AND I'M GOING TO DO SO
1720|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|216.481|222.315|5.834|6495|6670|Happiness|4|OH I HAVEN'T HEARD OF THE GORDIN AND ALL THOSE OF MY OWN IDEA
1721|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|222.981|224.015|1.033|6690|6721|Fear|3|NO NOT A MANOEUVRE
1722|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|225.015|227.515|2.500|6751|6826|Neutral|0|TIS AN IDOL'S FILM
1723|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|229.382|229.449|0.067|6882|6884|Neutral|0|THE
1724|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|229.449|232.949|3.500|6884|6989|Surprise|6|QUOI
1725|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|232.949|235.616|2.667|6989|7069|Fear|3|THE WORLD SAID THERE AND WE DON'T
1726|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|235.616|240.483|4.867|7069|7215|Surprise|6|AND AT THE DOOR OF ONE IN THE HOUSE OF DEATH HERE I KNOW I GOT THEM
1727|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|267.018|268.018|1.000|8011|8041|Surprise|6|IONE IONE
1728|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|268.018|297.053|29.035|8041|8912|Fear|3|AND HE ASKS ME TO GO AND TELL HIM THAT THE LIONS IN THE ROYAL TREES ARE KILLED AND THE RAJAH
1729|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|297.053|297.853|0.800|8912|8936|Anger|1|THORNDYKE
1730|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|297.853|332.155|34.302|8936|9965|Fear|3|ONLY SO FAR AS I'VE GOT THE PROMISE YOU'VE GIVEN ME OFF ON IT I'M NOT GOING TO LIKE YOU
1731|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|332.355|332.722|0.367|9971|9982|Neutral|0|HYA
1732|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|333.322|334.489|1.167|10000|10035|Neutral|0|ADEI AMAHA
1733|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|335.456|336.389|0.933|10064|10092|Neutral|0|BOSSUET I AM SO
1734|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|337.956|338.122|0.167|10139|10144|Neutral|0|FILE
1735|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|338.489|339.089|0.600|10155|10173|Neutral|0|HULLO NON
1736|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|342.089|342.589|0.500|10263|10278|Neutral|0|VULTING
1737|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|342.823|344.723|1.900|10285|10342|Neutral|0|POUF IT'S BEEN HIGHBROW
1738|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|345.890|348.290|2.400|10377|10449|Neutral|0|AYA AYA
1739|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|348.490|348.756|0.267|10455|10463|Neutral|0|I
1740|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|349.456|349.590|0.133|10484|10488|Neutral|0|HYM
1741|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|349.790|350.356|0.567|10494|10511|Neutral|0|IMMOR
1742|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|350.523|351.190|0.667|10516|10536|Fear|3|IMMERSE
1743|Datasets/affWild2/Audios/audiobatch1/121-24-1920x1080.wav|351.190|352.257|1.067|10536|10568|Anger|1|THE EXILES
1744|Datasets/affWild2/Audios/audiobatch1/123.wav|0.000|0.467|0.467|1|15|Neutral|0|HM HM
1745|Datasets/affWild2/Audios/audiobatch1/123.wav|1.301|1.568|0.267|40|48|Other|7|HM HM
1746|Datasets/affWild2/Audios/audiobatch1/123.wav|2.369|2.669|0.300|72|81|Neutral|0|ONLY ONLY
1747|Datasets/affWild2/Audios/audiobatch1/123.wav|6.306|10.077|3.770|190|303|Neutral|0|I'LL BE SURE TO LOOK HIM UP
1748|Datasets/affWild2/Audios/audiobatch1/123.wav|10.277|11.612|1.335|309|349|Other|7|UNCLE AND THAT HE WAS BOTH RIGHT
1749|Datasets/affWild2/Audios/audiobatch1/123.wav|13.547|15.148|1.602|407|455|Neutral|0|THEN YOU KNOW
1750|Datasets/affWild2/Audios/audiobatch1/123.wav|16.316|18.852|2.536|490|566|Neutral|0|EIGHTEEN IMMER
1751|Datasets/affWild2/Audios/audiobatch1/123.wav|18.952|19.786|0.834|569|594|Other|7|HYM
1752|Datasets/affWild2/Audios/audiobatch1/123.wav|20.254|20.687|0.434|608|621|Neutral|0|HYM
1753|Datasets/affWild2/Audios/audiobatch1/123.wav|20.854|21.221|0.367|626|637|Neutral|0|ERMINE
1754|Datasets/affWild2/Audios/audiobatch1/123.wav|22.523|36.970|14.448|676|1109|Neutral|0|WHO ANSWERS THE SAWYER OF ONE'S HEART THAT'S OPENED TO BELIEING COUGHING ALWAYS
1755|Datasets/affWild2/Audios/audiobatch1/123.wav|37.938|40.407|2.469|1138|1212|Neutral|0|EIGHTEEN FIFTY TWO
1756|Datasets/affWild2/Audios/audiobatch1/123.wav|40.674|40.974|0.300|1220|1229|Other|7|HYM
1757|Datasets/affWild2/Audios/audiobatch1/123.wav|42.042|46.179|4.137|1261|1385|Neutral|0|HM HM H
1758|Datasets/affWild2/Audios/audiobatch1/123.wav|46.346|67.467|21.121|1390|2023|Fear|3|AND THEN I SAW HER OH
1759|Datasets/affWild2/Audios/audiobatch1/123.wav|68.235|83.216|14.982|2046|2495|Fear|3|HM HM HM HM
1760|Datasets/affWild2/Audios/audiobatch1/123.wav|97.998|108.976|10.978|2938|3267|Sadness|5|E E N HON
1761|Datasets/affWild2/Audios/audiobatch1/123.wav|115.182|117.284|2.102|3453|3516|Sadness|5|HM HM
1762|Datasets/affWild2/Audios/audiobatch1/123.wav|118.085|120.220|2.135|3540|3604|Other|7|YOU'LL ALWAYS
1763|Datasets/affWild2/Audios/audiobatch1/123.wav|124.891|127.761|2.870|3744|3830|Sadness|5|HM HM H
1764|Datasets/affWild2/Audios/audiobatch1/123.wav|129.162|132.032|2.870|3872|3958|Other|7|OUR WHOLE
1765|Datasets/affWild2/Audios/audiobatch1/123.wav|132.966|140.307|7.341|3986|4206|Other|7|I'M DYING IT'S A PRETTY DEAD MAN I AM
1766|Datasets/affWild2/Audios/audiobatch1/123.wav|141.808|142.843|1.034|4251|4282|Other|7|FIVE FROM TIME
1767|Datasets/affWild2/Audios/audiobatch1/123.wav|143.010|147.481|4.471|4287|4421|Other|7|I KNOW THAT YOU WILL GIVE IT HOWEVER
1768|Datasets/affWild2/Audios/audiobatch1/123.wav|148.248|153.420|5.172|4444|4599|Other|7|I'LL I'LL I'LL
1769|Datasets/affWild2/Audios/audiobatch1/123.wav|159.760|161.762|2.002|4789|4849|Other|7|EIGHT EIGHT
1770|Datasets/affWild2/Audios/audiobatch1/123.wav|186.053|201.535|15.482|5577|6041|Other|7|NO PLEASE NO PLEASE DON'T I OH MY GOD
1771|Datasets/affWild2/Audios/audiobatch1/123.wav|205.772|205.972|0.200|6168|6174|Other|7|HM HM
1772|Datasets/affWild2/Audios/audiobatch1/123.wav|206.807|212.212|5.405|6199|6361|Other|7|I'M BRINGING BOTH OF THEM THAT'S WHAT ONE WANTS
1773|Datasets/affWild2/Audios/audiobatch1/123.wav|216.383|220.587|4.204|6486|6612|Other|7|TO A FEW ADULTS IN WYE
1774|Datasets/affWild2/Audios/audiobatch1/123.wav|225.992|242.542|16.550|6774|7270|Other|7|OH I HAD THE JUSTS IT'S ABOUT THREE MONTHS AND NOW I GET THREE MONTHS
1775|Datasets/affWild2/Audios/audiobatch1/123.wav|244.444|247.581|3.136|7327|7421|Other|7|OH I'M A TRIMMER MY DEAR
1776|Datasets/affWild2/Audios/audiobatch1/123.wav|249.116|249.983|0.868|7467|7493|Other|7|HM HM
1777|Datasets/affWild2/Audios/audiobatch1/123.wav|252.119|255.889|3.770|7557|7670|Other|7|O O O O
1778|Datasets/affWild2/Audios/audiobatch1/123.wav|256.523|258.592|2.069|7689|7751|Other|7|I DON'T EVEN
1779|Datasets/affWild2/Audios/audiobatch1/123.wav|263.997|265.565|1.568|7913|7960|Other|7|IT IS DONE
1780|Datasets/affWild2/Audios/audiobatch1/123.wav|267.601|269.569|1.969|8021|8080|Other|7|A DONE
1781|Datasets/affWild2/Audios/audiobatch1/123.wav|270.537|273.440|2.903|8109|8196|Other|7|AND I AM GLAD OF THAT
1782|Datasets/affWild2/Audios/audiobatch1/123.wav|274.207|288.088|13.881|8219|8635|Other|7|TO BRITTANY TO AY AY
1783|Datasets/affWild2/Audios/audiobatch1/123.wav|290.390|296.730|6.340|8704|8894|Other|7|SHE'D BETTER BRING HIM BACK AND WE'D GOOD OLD LADY BETTER BRING HIM BACK IT'S ALL IN ANYTHING
1784|Datasets/affWild2/Audios/audiobatch1/123.wav|304.437|304.471|0.033|9125|9126|Other|7|HM HM
1785|Datasets/affWild2/Audios/audiobatch1/123.wav|304.504|312.479|7.975|9127|9366|Other|7|AIN'T YOU ONE DAY AIN'T YOU ONE DAY
1786|Datasets/affWild2/Audios/audiobatch1/123.wav|313.180|313.513|0.334|9387|9397|Other|7|HM HM
1787|Datasets/affWild2/Audios/audiobatch1/123.wav|313.747|326.193|12.446|9404|9777|Other|7|HYDE AH
1788|Datasets/affWild2/Audios/audiobatch1/6-30-1920x1080.wav|0.800|5.967|5.167|25|180|Happiness|4|AS D N B IN JYNDEY MOORE IT'S ABOUT THE DURATIONS
1789|Datasets/affWild2/Audios/audiobatch1/6-30-1920x1080.wav|6.734|7.234|0.500|203|218|Anger|1|A LIMMER
1790|Datasets/affWild2/Audios/audiobatch1/6-30-1920x1080.wav|7.334|9.234|1.900|221|278|Surprise|6|CURRENT OF THE SHOWER AS IF
1791|Datasets/affWild2/Audios/audiobatch1/6-30-1920x1080.wav|9.567|10.500|0.933|288|316|Neutral|0|A BAIRN
1792|Datasets/affWild2/Audios/audiobatch1/6-30-1920x1080.wav|10.500|11.367|0.867|316|342|Surprise|6|GRIMM GRIMM
1793|Datasets/affWild2/Audios/audiobatch1/6-30-1920x1080.wav|12.234|13.500|1.267|368|406|Disgust|2|OF THE SKIFF
1794|Datasets/affWild2/Audios/audiobatch1/6-30-1920x1080.wav|14.000|15.567|1.567|421|468|Neutral|0|IT'S MAYOR GROOM
1795|Datasets/affWild2/Audios/audiobatch1/6-30-1920x1080.wav|15.567|15.967|0.400|468|480|Surprise|6|NYM
1796|Datasets/affWild2/Audios/audiobatch1/6-30-1920x1080.wav|15.967|16.101|0.133|480|484|Neutral|0|FIFTY TWO
1797|Datasets/affWild2/Audios/audiobatch1/6-30-1920x1080.wav|17.101|17.301|0.200|514|520|Happiness|4|OMIT
1798|Datasets/affWild2/Audios/audiobatch1/6-30-1920x1080.wav|18.501|20.134|1.633|556|605|Happiness|4|THOU KNOWEST THAT WISE
1799|Datasets/affWild2/Audios/audiobatch1/6-30-1920x1080.wav|20.134|21.267|1.133|605|639|Disgust|2|AU REGNANT
1800|Datasets/affWild2/Audios/audiobatch1/6-30-1920x1080.wav|22.034|23.101|1.067|662|694|Neutral|0|MADAME ADIEU
1801|Datasets/affWild2/Audios/audiobatch1/6-30-1920x1080.wav|23.367|27.634|4.267|702|830|Neutral|0|I WATCHED A LOT OF POOR MOVEMENTS AND SAYS I COULD TAKE MY GORRY
1802|Datasets/affWild2/Audios/audiobatch1/6-30-1920x1080.wav|29.668|43.602|13.934|891|1309|Disgust|2|BUT I'LL LIKE NASTY SHE'LL GO AND I'LL I WATCHED YOU FOR IT THAT'S ALL IT DOESN'T I WOULDN'T LOOK AT AH MY
1803|Datasets/affWild2/Audios/audiobatch1/6-30-1920x1080.wav|44.502|46.935|2.433|1336|1409|Happiness|4|THE LUCKIEST BELLINGER ALONE THINKS OF
1804|Datasets/affWild2/Audios/audiobatch1/6-30-1920x1080.wav|46.935|53.435|6.500|1409|1604|Surprise|6|THAT'S WHAT I'M TO PRONOUNCE GIRLS I'M TO SAY I DON'T KNOW BECAUSE I A BASILISK SEE THESE TOP IS LEFT A MOMENT
1805|Datasets/affWild2/Audios/audiobatch1/6-30-1920x1080.wav|54.869|60.369|5.500|1647|1812|Happiness|4|AGAIN IT IS CLINGING ON ONE'S TENTACLES EH BUT IT'S GOIN TO BE GOOD TO EAT
1806|Datasets/affWild2/Audios/audiobatch1/6-30-1920x1080.wav|61.035|65.202|4.167|1832|1957|Disgust|2|YOU SEE THE TWO EYES THERE LET'S ARK HIM WITH THIS BITE STRAIGHT EVERY OF THEM
1807|Datasets/affWild2/Audios/audiobatch1/6-30-1920x1080.wav|66.602|68.936|2.333|1999|2069|Surprise|6|ONE OF THE HYACINTH
1808|Datasets/affWild2/Audios/audiobatch1/6-30-1920x1080.wav|68.936|83.803|14.867|2069|2515|Disgust|2|EH YOU CAN'T COME OVER WHY YOU DON'T KNOW IT LIKE THAT
1809|Datasets/affWild2/Audios/audiobatch1/6-30-1920x1080.wav|83.803|85.370|1.567|2515|2562|Sadness|5|YOU ARE GROSS
1810|Datasets/affWild2/Audios/audiobatch1/6-30-1920x1080.wav|85.370|89.736|4.367|2562|2693|Surprise|6|OH MAYBE IT'S LIKE SURVIVED TYPES THAT I AM IN THE WORLD FOR ME
1811|Datasets/affWild2/Audios/audiobatch1/6-30-1920x1080.wav|89.736|99.704|9.967|2693|2992|Disgust|2|THE RECTOR'S STITCH WAS AFFRIGHT YEA HE BOUGHT THE WHOLE OF IT
1812|Datasets/affWild2/Audios/audiobatch1/6-30-1920x1080.wav|100.270|111.971|11.700|3009|3360|Happiness|4|ALMOST HUMAN FOR THE REASON THAT SUCH FIGURES ALONE AS THIS KIND OF FEATS OF CORAL TO USE AS I'VE TAKEN A MONTH'S
1813|Datasets/affWild2/Audios/audiobatch1/6-30-1920x1080.wav|111.971|114.271|2.300|3360|3429|Disgust|2|HOWEVER THAT ACTS LIKE A BARBED STONE
1814|Datasets/affWild2/Audios/audiobatch1/6-30-1920x1080.wav|115.137|117.237|2.100|3455|3518|Neutral|0|THAT'S WHAT I ALLEGED
1815|Datasets/affWild2/Audios/audiobatch1/6-30-1920x1080.wav|117.604|119.238|1.633|3529|3578|Disgust|2|YOU DO I SUPPOSE
1816|Datasets/affWild2/Audios/audiobatch1/6-30-1920x1080.wav|119.238|120.304|1.067|3578|3610|Surprise|6|PALLADURE WITH A KILN
1817|Datasets/affWild2/Audios/audiobatch1/6-30-1920x1080.wav|120.304|121.404|1.100|3610|3643|Happiness|4|THE LIKENESS OF THE ISLAND
1818|Datasets/affWild2/Audios/audiobatch1/6-30-1920x1080.wav|121.404|121.971|0.567|3643|3660|Disgust|2|BONMODER
1819|Datasets/affWild2/Audios/audiobatch1/6-30-1920x1080.wav|122.671|154.205|31.534|3681|4627|Disgust|2|IN THE ROCK DRINKING WATER ONE OF THE BEST THINGS HE CAN EAT OF A FISH IS THE EYEBALLS GOT MASSES OF FLUID IN IT
1820|Datasets/affWild2/Audios/audiobatch1/6-30-1920x1080.wav|154.539|155.839|1.300|4637|4676|Surprise|6|THERE WAS NOT A FIRE IN IT
1821|Datasets/affWild2/Audios/audiobatch1/6-30-1920x1080.wav|156.305|173.073|16.767|4690|5193|Disgust|2|HA HA HA HA HA HA HA HA THAT THING
1822|Datasets/affWild2/Audios/audiobatch1/6-30-1920x1080.wav|173.673|176.406|2.733|5211|5293|Happiness|4|SYNONYMS
1823|Datasets/affWild2/Audios/audiobatch1/6-30-1920x1080.wav|176.406|184.540|8.134|5293|5537|Surprise|6|AH HE REMARKED I DON'T KNOW IT AT ALL MY GOODNESS
1824|Datasets/affWild2/Audios/audiobatch1/6-30-1920x1080.wav|184.540|230.708|46.168|5537|6922|Disgust|2|THIS ONE HAS BEEN LIVING IN THERE A VERY VERY LONG TIME WHAT IS THERE
1825|Datasets/affWild2/Audios/audiobatch1/6-30-1920x1080.wav|231.341|231.841|0.500|6941|6956|Anger|1|THE GROSS
1826|Datasets/affWild2/Audios/audiobatch1/6-30-1920x1080.wav|237.042|238.142|1.100|7112|7145|Anger|1|I DON'T THINK THAT
1827|Datasets/affWild2/Audios/audiobatch1/6-30-1920x1080.wav|248.075|251.142|3.067|7443|7535|Happiness|4|I DON'T KNOW WHO BY THAT I THAT THEY
1828|Datasets/affWild2/Audios/audiobatch1/6-30-1920x1080.wav|251.142|254.409|3.267|7535|7633|Disgust|2|THE SECOND PROFILE OF MOSSER DE LA HAYE DE L'OISE
1829|Datasets/affWild2/Audios/audiobatch1/6-30-1920x1080.wav|254.409|266.176|11.767|7633|7986|Happiness|4|I SWALLOWED IT I WANTED TO CHEW IT I'M GOING TO SWALLOW YOU DON'T MISS OF THE GIRLS THE ONLY WORD I LIKE THE NINA
1830|Datasets/affWild2/Audios/audiobatch1/125-25-1280x720.wav|5.333|11.599|6.266|161|349|Disgust|2|YOU CAN'T WHAT DO YOU KNOW
1831|Datasets/affWild2/Audios/audiobatch1/137-30-1920x1080.wav|0.000|2.599|2.599|1|79|Other|7|SYMMES
1832|Datasets/affWild2/Audios/audiobatch1/137-30-1920x1080.wav|4.899|41.657|36.758|148|1251|Other|7|WE HAVE TO DAY MY FOR US SOMETHING DIFFERENT TRY NOT TO CRY IS THE ENTIRE CHALLENGE TITLE EIGHTY
1833|Datasets/affWild2/Audios/audiobatch1/137-30-1920x1080.wav|41.824|48.089|6.265|1256|1444|Other|7|I DON'T KNOW HOW TO WORK ON WHAT PEOPLE ARE TALKING OR WHAT
1834|Datasets/affWild2/Audios/audiobatch1/137-30-1920x1080.wav|48.789|58.820|10.031|1465|1766|Other|7|IT'S JUST THE QUICK HEADS UP BY THE WAY IF THE PLAY'S MUSIC OR WHATEVER I'M IN A PITCHY SEE GUYSER TO KNOW WHAT'S UP
1835|Datasets/affWild2/Audios/audiobatch1/137-30-1920x1080.wav|60.720|66.352|5.632|1823|1992|Other|7|PLEASE DON'T THAT AIN'T ALL AND I'M GOING ON AND I'LL BET YOU TO WIFE
1836|Datasets/affWild2/Audios/audiobatch1/137-30-1920x1080.wav|67.818|69.751|1.933|2036|2094|Other|7|AND IN THE EVENING
1837|Datasets/affWild2/Audios/audiobatch1/137-30-1920x1080.wav|69.951|70.084|0.133|2100|2104|Other|7|HYM
1838|Datasets/affWild2/Audios/audiobatch1/137-30-1920x1080.wav|70.851|71.517|0.667|2127|2147|Other|7|HYM
1839|Datasets/affWild2/Audios/audiobatch1/137-30-1920x1080.wav|71.850|73.517|1.666|2157|2207|Other|7|AH AND NOBODY'S SHUT UP FOR HIS BIRTH
1840|Datasets/affWild2/Audios/audiobatch1/137-30-1920x1080.wav|75.383|76.416|1.033|2263|2294|Happiness|4|HM HM
1841|Datasets/affWild2/Audios/audiobatch1/137-30-1920x1080.wav|76.649|79.082|2.433|2301|2374|Other|7|ISN'T HE A LIAR
